TransactionAmount,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,AnomalyScore
-0.0017055552655442351,-0.0033345900020751414,-0.000677416273784741,-0.00036865679999669446,4.2450285688609314e-05,-0.000380118487444618,-0.00026218663201877556,5.634483244415294e-07,-0.0006158863909309532,-0.0019237473774936498,-0.00727689079250804,-0.0014945770400095113,-0.031028070200869114
-0.0014936294677131631,-0.0030099610050047373,-0.0006343955545401818,-0.00046253527845010307,-0.0003768632183027491,-0.0004512807285655896,-0.0003116380378036442,-0.0002765232736008797,0.0016135019954668388,-0.0024977012096183845,-0.007975502744268904,-0.0012369689336826273,-0.03191118407257829
-0.0020231575172527405,-0.003502788496666248,0.004674050109291508,-0.0005461587565610587,-0.0005819154492621361,0.00012277466852783216,0.0004714315406241045,-0.00045011833540074803,-0.0004306209548526578,-0.003438454759479317,-0.007836219565237522,-0.0013964430933074263,-0.034087060919086025
-0.0011979839937869222,-0.014133098421491925,-0.0007422184889395392,-0.002947965701603595,-0.002621861322189182,0.00039002656833096543,0.003755410401069297,-0.004098148843209755,-0.005743636946534148,-0.004851579792129768,0.09887197877487902,-0.004179877434110515,-0.08152572632894634
-0.001825782922456641,-0.003289827814119439,-0.00015018082595433414,-5.174762243420336e-06,-0.0002102009684874554,-0.0003639864797187865,0.0006432831926284626,1.2467655998970806e-05,-0.0006247700481867407,-0.0029809993566565257,-0.007467808696446047,-0.0013958675104425225,-0.03136583299257795
-0.002128676334409549,0.022151024338710554,-0.004602565352014835,0.0023792308390612957,-0.0006627413836038252,-0.005565719293127986,-0.00040029137037604574,-0.004511539815276353,-0.0015739175403665117,0.031007621158629907,-0.01132630807474168,-0.005439103024885397,-0.05835169567626202
-0.001154069329847654,-0.0035484703150621562,-0.003213365338581711,-0.0036077932908165212,0.0027787010967870443,0.0011672784242770329,-0.0007464030837590936,-0.0019689539736785994,-0.003567798510592593,0.0014837977724627268,0.2434621536788142,0.0002669297135046496,0.6696233116278305
-0.0013968708855998419,-0.003118463141246542,-0.0006709627172249233,-0.00040721143857907506,-0.000692014079213634,2.1864574454575928e-05,-0.0002712799879855868,-0.0002450109125905646,-0.0005396305612826035,-0.0020603132801069765,-0.007121949328539035,-0.0014460696541043585,-0.031076770116643858
-0.0018691171534440728,-0.0033605819604162015,-0.0009183076804958379,-0.0003346876508514023,-0.0007531728220774379,0.00013720716302127893,0.0006124072311951284,-0.0003872235210382068,0.0015931283075518016,-0.001677504043275878,-0.008187340672403573,-0.001718005324587762,-0.03216148340184026
-0.0032238708623407654,-0.011149442270031876,-0.0006892863551104295,-0.0007702921089446455,-0.0013830776344639741,-0.002403989410828888,-3.9604034470026316e-05,-0.0005360376477090748,-0.00044819544503874633,0.029828453636491656,-0.009920122724490927,-0.0026023561834211542,-0.04568686048830358
-0.002753556847373138,0.011625214297783132,-0.001586997144693231,-0.00022413354390232062,-0.0010975978351616133,0.0004368927600247504,0.0007157543030167496,-0.0003850530012846544,0.001862298260304001,-0.0031660351134726625,-0.010247416265404369,-0.002408070709693251,-0.0417959806888058
-0.0035042883941610353,-0.007614461051367567,0.0007882375620853414,-0.0005797347254404827,-0.0011250060277344343,-0.0012331104670721368,-0.00017881790945942263,-0.0001500845124429676,0.0013263823671307658,0.01489399988519693,-0.008574193314404843,-0.0024072099089126877,-0.04066639503207987
-0.007343323868733559,-0.014155354000561613,-0.00433033659184141,-0.0014605443852183117,-0.0015973161822114273,-0.0027427618455531694,-0.00203753051777164,-0.0031252128217291574,-0.007900247461427562,-0.0025478515405032275,0.09513510224357867,-0.005044902863620829,-0.07187440169306919
0.001464628656246633,-0.005903970600760052,-0.0009597317169382784,-0.000587641420696713,-0.0006736243095612853,0.0019138561504356858,0.0008719115567498007,3.9464485447449417e-07,-0.0006218656587832724,-0.004084710623426846,-0.007707859993989377,-0.00028733493711128883,-0.03244873327568191
-0.006501579285837222,0.018917359601827034,-0.00423974096832497,-0.006274836585441097,0.0007620800637816792,0.005031528445613958,-0.001139808253309734,-0.0034205373643263377,0.008250710034275088,-0.00702028064254534,-0.010381919490597937,0.07718821232107351,-0.05019586940485106
-0.0018562518619759676,-0.003085647973982369,-0.0002677575554713677,-9.68050575832256e-07,-0.0007346949661836001,0.0005188348409370211,-0.0003603556954669065,-0.00040504663888556907,-0.0006054765990813528,-0.001999234208507197,-0.006984874362453085,-0.00169336578606076,-0.031549842670955446
-0.001552735709124175,-0.0030037134067182787,-0.0005891783780383003,-0.00035029172601230407,-0.00041864701997252864,-0.0002883298372516277,-0.00027406832779003186,-0.0003331433688309424,-0.0005983178984677649,-0.002110420686993527,-0.007131760138357939,-0.0009290487689009275,-0.03144502626220407
-0.0015760904183380084,-0.0032566805347436804,-0.0001816614174219572,-0.00044545210977644677,8.156219413004697e-05,-0.0006210316297407374,-0.00023908003383544995,0.0005148162621790821,-0.0007167960177339107,-0.0030459550242018167,-0.006814352646149817,-0.0014383989738604548,-0.03128556117916929
2.1309613190505864e-05,-0.008742803923051858,-0.000487182215460033,-0.0016361959216535519,-0.00024159715450894521,-0.0006549690485451899,-0.002023641116652472,0.00022890288917371226,0.0015908840253091839,-0.0031846966155916097,0.001588561161487608,-0.0017191247757267852,-0.033764128446632985
-0.0020746839667882097,-0.005210612169010614,-0.0006842424930844384,-1.7691537281785123e-05,0.0002793697646149782,-0.0005396446613223374,0.0007911531538944684,-0.00037825742174004665,-0.000561442150347096,-0.0009118868454264109,-0.007174544213528455,-0.0008702515537547295,-0.03167194743488774
-0.0018076658922582393,-0.003300858616514261,-0.0003069523149141112,-0.0002962262316342301,-0.00011249853692712306,-6.755011556470618e-05,-0.00010401570094805136,-0.0001004829094042781,-0.0006260415243135207,-0.0024949114700722956,-0.006903372367857704,-0.0014661951486678664,-0.03143791069958604
-0.0030320168991991863,-0.009312371717219213,-0.0007868973680324224,0.0005816557992124968,0.0007369936931486048,-0.0006502163112714661,0.0005051517329496903,-0.0002528791285290006,0.00230365801233613,-0.0028770155735566663,-0.008470381553892754,0.008778028970830054,-0.03654839118543869
-0.004075773607363884,0.011425119238953549,-0.0006350719085580186,-0.0005023972933210391,0.000969451144568531,-0.0011557070417906607,-0.0003441405259897979,-0.0006921034556868266,0.002083652984000243,-0.007227186740262885,-0.009801688685518456,0.005421561347888265,-0.044490396985581486
-0.0018421906941283185,-0.003907441946875005,-6.794317537665448e-05,-0.0005024191414175898,-0.00092536505455963,0.00020402026311049903,-0.0002448109035895773,0.0011521822826354906,-0.0005843077040311932,-0.0024018776685164516,-0.007854678254052713,-0.0001052584228634044,-0.03194459110899789
-0.0020757589607008353,-0.00420289474520895,-0.0014747305601885436,0.0030257102129764195,2.310553945292842e-05,0.0004161428721786445,-0.00034601510207566636,-0.0004146422098150227,-0.0007042459421685452,-0.0028107705838681545,-0.006935079083681975,-0.0015763498973115565,-0.03194915306825117
-0.001671573328834289,-0.0030627800099921002,3.612862193472701e-05,-0.00037957849764389825,-0.0006609692553171734,-0.0005925615268985857,-0.0002910185968727198,0.0003783439518416706,-0.0005947065509630627,-0.0025564377339313475,-0.007446341664976643,-0.0013941030186822073,-0.03078908391832679
-0.0019751123157145884,-0.0031557673757566826,0.00028993294902768826,0.00017629950536474394,0.00010995986575577924,-0.00037325221458579024,-0.00026274718313286437,-0.0003222854268122296,-0.0006656363016126643,-0.002805072948429403,-0.007502896915640931,-0.0015838879171902085,-0.030954215249935278
-0.0019891189576526575,-0.003331542831762526,-0.0005030787307176158,-0.000636925616517466,-0.0010064059264789122,-4.0866621033145006e-05,0.0005322965989025627,0.0007512569506583076,-0.0006307632529874934,-0.002426471453610109,-0.007687711230521469,-0.0006981813064350157,-0.03135716915050688
-0.0015781869644938128,-0.004092535592312416,-0.00014459556245519315,-0.0008405842235214559,0.0025632847005059075,-0.00012041366789004876,0.0003091180531532028,-6.470436505343448e-05,-0.0007670615345925475,-0.0029723806380418686,-0.008583323998660922,0.00015238630849398292,-0.03288568404379383
-0.0021843836193571756,0.010806643341605113,-0.00019886415086340221,-0.000833196984001289,-0.0010147612972403219,-0.001305581908045525,0.0006408389100783062,-0.0009005904311734738,-0.0006974185817509419,-0.003921741086947535,-0.008842653572985791,-0.0014050566860790712,-0.039167915461901306
-0.0027754260115405993,0.010984909272442141,-0.0016842673073698743,0.0019653649782580694,-0.0010936286375081107,-0.0008527302735316028,0.0006161598391093338,2.6384102860569258e-05,-0.0008177991846169653,-0.003840613196948238,-0.009013345880430595,-0.0018585792514621746,-0.040681109977924394
-0.002562579068076741,-0.0069239018177319235,-0.0004860267686690078,-5.2167723649293785e-05,-0.0010728123447003826,2.4373871415019735e-05,0.0002766481784853851,-0.0008041904693349021,-0.0025922094869241003,0.016211908348139643,-0.00852545207686456,-0.002567963525589732,-0.039950308645161796
-0.008967711642485124,-0.008746433775944864,-0.001135079806340541,-0.004596305211922868,-0.0028662442847081438,-0.0011878705784975504,-0.0014698797585050358,-0.00471443120905962,0.002702066095016213,-0.008874379938519994,-0.011389109828160344,0.05573221647967104,-0.05351151806920557
-0.0018513830006373052,-0.003084555740835875,-9.438392318701797e-05,-0.00042964220458395464,-0.00021227723061148675,-0.00034819345314222514,-0.00034028676558129023,-0.00046187970104476743,-0.0006433400754129296,-0.002258412802246689,-0.007054393640426563,-0.0007778733685168811,-0.03146805962243544
-0.0016730084767347117,-0.0034925312083706915,-0.00044765920096785205,0.0007363496900139519,-0.0017357592799603684,0.0014831836116658869,-0.00015168430291887257,4.166311043872698e-05,-0.000798796989937233,-0.0026428293601516435,-0.007954302643466173,-0.0013766485730319978,-0.03101265790524146
-0.001915317677295659,-0.00315960135248431,-0.0006230956803808605,0.0003087410101452685,0.00011083467074609142,-0.0005185612347723102,-0.00037804304529698844,-0.000229460220116573,-0.0005824956571423252,-0.002278073393189689,-0.006764774020299012,-0.0012848653331373444,-0.031709969595438724
-0.003240791314367397,0.01487074631856743,0.0018734199105631883,-0.0010241310552770028,0.0073444042810287035,0.0018677567873785742,-0.0017980961839649252,-0.00021206775140911638,-0.0020044907182992177,-0.004878111132379437,-0.009650196679337256,-0.002884448772310971,-0.03928867521885503
-0.0028682324114245924,0.010437745872642344,2.610490391268037e-05,-0.0006103394992287271,-0.0010022961080104482,-0.0006469626612612036,-0.00038023127928551407,-0.0002000152169812182,-0.0007101928677281452,-0.0033746916021387538,-0.00915831867404871,-0.002018280492485417,-0.038518971492624746
-0.0019027798383053935,-0.0030209371827304996,-0.0005306169075730144,-0.0003191943154950332,-0.0007275761780250185,-0.0004091039041220741,-0.0002907077402758624,-0.0004110985129583128,-0.000536659892404452,-0.0018360459608765022,-0.006711681598679656,-0.0014453844667510016,-0.030882895030465596
-0.0016670845913283822,-0.003100439235440204,-0.0006723147855040862,-0.00013953192874310573,-0.0007744793267843147,-0.00036588771077786524,-0.00030554381530846134,-9.977537704098621e-05,-0.0006342736967496474,-0.0021362336473029473,-0.0069026568920310125,-0.0011458695923801778,-0.031080590929271228
-0.0014495531921526765,-0.0033477285702268027,-0.0005459034003344094,-0.0003207164661656285,-0.0007425189387137969,0.0009495483808105191,-0.00016127407632416095,-0.00044300786052450043,-0.0005319770645515894,-0.002623020709074455,-0.0075906884627320115,-0.001516970578762712,-0.030700870589910206
-0.002726205443457723,-0.009032331205086785,1.983511006227643e-05,-0.0012212351305296843,9.788769173300464e-05,-0.00023868698793725313,-0.002389438708624935,0.0013375025060358818,-0.0005900604610612923,-0.000330838273223533,0.0020406481788049083,-0.0018242416961566383,-0.03416751710922068
-0.002298911086954645,-0.005389802137558374,-0.0010252050009843278,-0.0003136720146312769,0.002856744733867526,0.002357069441740166,0.0006856189584819024,-0.0022198390102717677,-0.0003820843530986749,0.0016780050160992265,-0.0085995170160328,-0.0016286809537338742,-0.034744408105585496
-0.0024187251485755174,0.01478501029771254,-0.0007635982790882157,0.005242163009167106,-0.0015723187799237498,0.0022131746592016673,-0.0007016614633549739,-0.0005365610834696988,-0.0006242948552509445,-0.004368634553061338,-0.008271821624162679,-0.0018663963451873,-0.04014101736266931
-0.001529679957392619,-0.005641459048805693,-0.00035850567652493726,-0.0009580796628202768,-0.0007896334359704121,-0.000601122056577087,0.0006298363193635232,-0.00047693018324804475,0.001858441713980042,-0.004469688055472983,-0.009330955751465366,0.007841428495153355,-0.03519833422888197
-0.0026971537012150213,0.010709657915741522,-0.0010237088559552406,-0.000455524008443327,-0.0015077810415526805,0.0007894408922798409,-0.0004463487904234874,-0.000636165103336847,-0.0006040300554575754,-0.0029427295778906935,-0.00817967589509995,-0.0029084892251949506,-0.03912217408211402
-0.002312021290995555,-0.0038242823470355583,-0.0007814620728499124,-0.00046027768711663256,0.002211105626881118,-9.494846141113845e-05,-0.0003228453007940627,-0.0006321457317314055,-0.0006291460331746318,0.0006220996880863278,-0.00771786340081776,-0.0017706438108086079,-0.0333122507068946
-0.0016113959959211364,-0.003521949313930237,0.005052824188900896,-0.000584262868970145,-0.0005023504573184404,-0.0007125078685633296,-0.0002935337155303695,4.6054686230190615e-05,-0.0007258191267748621,-0.0033424283344806083,-0.007118389489198033,-0.001730616680044397,-0.033980306553061966
-0.0030693142043251936,0.010938708047848874,0.0022255641548238414,-0.0021869428228746797,-0.001133943667734416,-0.0014212563393998156,0.0007289071054679813,-0.0004927508348756971,-0.0005391870758152333,-0.0017789071811904935,-0.00960905180790028,-0.0025603651464082096,-0.04012614175627909
-0.002690752516070695,0.011122225932321376,-0.0013762854580150025,0.0032490242636271263,-0.0010620205871929127,-0.0012892410361362357,-0.00039428971955011755,-0.000318535750378084,-0.0007846235874346972,-0.004649932796777978,-0.008491558705082294,-0.0012402936701402488,-0.04109839789783265
-0.0019552213837288547,-0.005077903250161118,0.004756221865261924,-0.0004999017170128962,-0.0001763595486711465,0.0001659684419059982,-0.00017939391539469258,-0.0005375404822528873,-0.0003848307123737265,-0.000667449214064198,-0.007575050941832157,-0.002069911298708141,-0.03482330937163056
-0.0017945964956661321,-0.0031503606426365864,-0.00018636198905261757,-0.0005247425783067452,-9.798536312401047e-05,-0.0004704503348125942,0.0004814489316768966,-0.00023987148494185827,-0.00046795527138997423,-0.0022130626491052843,-0.0073560573206671,-0.0014140385232371444,-0.03159064780739927
-0.0013952910021047345,-0.0036720600452697662,-3.573725481259914e-05,-0.0005160403206578288,0.0021238754060379397,-0.0005167415862656749,-8.642667696267585e-05,-0.00037896659298427513,-0.0007380027316633627,-0.0021961354301863224,-0.008084235074861116,-0.00143531949416843,-0.03209360072476359
-0.005843722139149782,0.01835164367369421,-0.0029944837888726786,-0.0015325654679257939,-0.0044632895781835736,-0.005432997166754378,-0.0012518168934404262,-0.0024071379784214022,-0.0011446997800998663,0.03283047057847314,-0.01066586351967904,-0.004316942033129282,-0.0601532774351736
0.03498960893505216,-0.007114169252153235,-0.0018395396372291998,-9.038580505650736e-05,-0.000648417298061402,0.0011410704057676546,-0.00045460364589839834,-0.0017177905082383933,-0.0005074193828267067,-0.002771987752891479,-0.006629201805421453,-0.007522148456808743,-0.045859697324896746
-0.0019389814236772359,-0.0030500488562643707,-0.00047739591233429614,-9.797654336929838e-05,-0.0007823860036721172,-0.000350788364293806,-0.000204240579445743,-0.00023920271223671583,-0.0005764329096973883,-0.00203699125476176,-0.006850300443941511,-0.0013955457900026956,-0.03102439073496548
-0.0018967541688124472,-0.0032467404278738446,-0.0006592289212728334,-6.709472887915873e-06,-0.00027617378062826824,-0.0005295830281792327,0.0006253100504244286,6.025004361185616e-05,-0.0006217576451586213,-0.002461280453526876,-0.00744593476498035,-0.000794411181010315,-0.031771667778368005
-0.008328017191290768,-0.007588456540729848,-0.001276435133740462,-0.003515102237191554,0.0053658036655157525,0.0011392220201429423,-0.0015712083669674444,0.00017019176215215398,0.00279211708838173,-0.006928691164478006,-0.009273871916998518,0.055349950284531935,-0.045360183797990276
-0.0019140428908424546,-0.0030814115523360957,-0.0006863497430832917,-0.00037530488860545335,-0.0008097563867607145,-0.0003476339678216153,-0.00024433179212593546,0.0009539552678717125,-0.0004976549953332311,-0.002125027406433924,-0.007588965913130606,-0.0010175148340691843,-0.031290642425991645
-0.0024319675021099016,-0.004611842008182337,0.00043772595796567724,-0.000679589268874861,-0.00022013738105906735,-0.0004614818415481599,0.0008600598308119931,-0.000328516513537602,0.002225271345374651,-0.0024604268755891957,-0.008158114860358098,-0.00037514556269242316,-0.0328205168488631
-0.0019527750090029936,-0.0032315821577514688,-0.0006469226138777256,-0.00045494863892020396,0.002084539737548916,-0.00044966841211504946,-0.0001499952718404898,-0.0006163335646222443,-0.00043065651720944906,-0.002296414878509748,-0.008236721033430037,-0.0007377149113964991,-0.03190548825753545
-0.0032632908312980533,0.010610541623374952,-0.0003870981563769258,-0.00042112771104669687,-0.0007087284279059425,-6.663677365895425e-05,0.0008081507286710303,-0.00046983723016088045,-0.0007291967390376249,-0.003926295442241249,-0.009297879958677568,-0.0018454644501839357,-0.039327818160120556
0.0016761292231472894,-0.004251445969797745,-6.469349891260518e-05,-0.000662028995835689,-0.0008008690000757632,0.0007699370953666535,-0.00013789201483217694,-0.00027138430157269396,-0.0006778043729299723,-0.003532506817970645,-0.007702386118991793,-0.00202211524155915,-0.031347621514698124
-0.002275095182333461,-0.0032253948926441694,-0.000223444514353141,-0.00015411402494646697,-0.000535164704925136,-0.00019319212150683532,0.00038779274473458686,-0.0003533935505023947,0.0015669759063291788,-0.0020556165599256502,-0.00865814328875958,-0.0012454087299980706,-0.032060482609831284
-0.0018168153871581923,-0.0038860731921886416,0.00030539640429654713,-0.0004974335469334772,-0.0006701663549470236,-0.0003381039190032774,0.0006665563979399327,-0.0004719258921148135,0.0018829375090579777,-0.00243311118174996,-0.008198466438691772,-0.00126557402765951,-0.03230190189951022
0.06658724177117441,0.06055481102336458,0.0038537108341297798,-0.0011436850947615647,0.0037205284853042216,0.008310893069089553,0.005883973817428214,0.005624391477587847,-0.0005122528695322479,-0.0011634026231986563,-0.005401293441673162,0.0052165221068340185,0.7694438799155906
-0.0015304172780019026,-0.0030583619275472785,-0.0006436651342831858,-0.0006219072402287966,-0.000742748348054805,-0.00040624079538622204,-0.00033716801364684396,-0.0001180793712568142,0.0020293970953603464,-0.0018468828903697102,-0.008862402026697636,-0.0008052512578035974,-0.03208095434074598
-0.0019088117798231074,-0.00418357876818777,0.001116263214466623,0.0002166540075642812,0.00017291345161395504,-0.0005288668371888146,-0.00037576221199671296,-0.0006541486850229935,0.001913359076257909,-0.0033014300152078954,-0.007673429409133432,-0.00022728801387349786,-0.03359055555813098
-0.0020111223905908506,0.009950709325146554,0.0028520018967753288,-0.0011190574145226138,-0.000314188090286055,-0.00234097829858114,0.002384772695564145,-0.0015675695596244583,0.0046527492787407886,-0.004853882211871656,-0.01011045602071256,0.006940307734133466,-0.04348796847283338
-0.0017924704235941502,-0.0032389256386220855,-0.0007135989621710384,-0.00032317794876242075,-0.0008761967593258465,4.9284874455135524e-05,0.0005651436105159995,-0.00017561041397968396,-0.0006070905465880764,-0.0024599885836770192,-0.007223213186987667,-0.0008043666145562793,-0.03142447093536928
-0.0018683891265170844,0.011097754974270652,-0.0012971405325276374,-0.0008058200177413511,0.00047016847864527844,-0.0013038387148687199,0.00029045088063349715,-0.00038796334248700594,-0.0007100467761343162,-0.0040741809470717484,-0.00924484793169019,-0.0024637426757736424,-0.03872708579740017
-0.011960836281601106,-0.010929753584483455,-0.007694025077608477,-0.0035803276875589892,-0.007890189894563956,-0.006449091731115037,-0.006163220210692932,-0.00658288772323814,-0.009808455526055554,-0.008636776482476544,0.21236178449631002,-0.00725174027566435,-0.12443916154991401
-0.001756028782368804,-0.0031727454109654854,-0.0005611601729382881,-0.0002932549816508511,-0.00013982219826094185,-0.0005312710237735484,-0.0003379174749634846,8.929295402801205e-05,-0.000648819592473328,-0.0023587434069285824,-0.007364156516173029,-0.0007025262338320323,-0.03124752868836207
-0.002093033203229502,-0.009195794133011189,-0.0009828258536497313,0.00017290133672607578,-0.0012411471224936608,-0.0009935882851831604,0.00039156900030464783,0.001286204801712721,-0.0011771805434504024,0.01571526219635777,-0.007852775396725008,-0.0017182296267145305,-0.041336044699306435
-0.0015269012073424006,-0.003390496696363311,-0.000245341372157952,-0.0003785643221192256,-0.000882403539823241,0.0007923753901613118,-0.00015512827287109604,-0.0004666339821052719,-0.0006679522288926835,-0.0027540332307776677,-0.007320511411938254,-0.0011905968563506219,-0.03083849379808201
-0.0024683449327766232,0.010467078979313637,-0.0010722650667659794,0.00024082560500614258,-0.001118922001928059,-0.000876882006323437,-0.0003977795877427189,-0.0006629120560957364,-0.0005670488028438402,-0.0035078729712134703,-0.00795514520064938,-0.0016514522941060066,-0.039453961192536954
0.008853716115997539,0.016704820887817152,-0.0014078309056690518,-6.497527795701244e-05,-0.0018808601102326713,0.0033080939786843135,-0.002068522714522145,-0.0011734272902249193,-0.0007374154645605077,-0.003450865229712611,-0.007472647469937529,-0.00395616632823411,-0.03567860172011088
-0.0014449539486278114,-0.003324634483143408,-0.000644888619839887,-0.000983786375018568,0.0001549943147427289,-0.0003085909390243312,-7.006784365273273e-05,-0.00022794481517150245,-0.000647430829261468,-0.002167081678382042,-0.007590444161841161,0.00025993103194795104,-0.0320297831813902
-0.0018186119148180355,-0.0029904363275102953,4.638059120291748e-05,-0.00011180813545305289,-0.0006980326143322524,-0.00030020982994953164,-0.0002504960154980716,-2.1929250623036845e-06,-0.0006130930853709477,-0.0020820921368187193,-0.007634823861588559,-0.0014349229206555316,-0.03113434235280804
-0.00211389914719087,-0.003159591217826515,-0.0005467048366090988,-0.0006125846022610896,-0.00034492406865365793,0.0004252500224557869,-0.00028204470024310765,-0.0003852515507369056,0.0017651589725253983,-0.0024836245061012037,-0.008069448700904173,-0.0014595407797951079,-0.03175747641332188
-0.0021922616894392297,-0.0031143651345544197,-0.00035924590716699436,-0.000423581322637464,-0.0007025030145383823,-0.0004086756782273773,-0.00032908115687941365,-0.00025360505897257526,-0.0005271008622378986,-0.0018474729519588526,-0.007077706118911076,-0.0009719045039524463,-0.030817178129186284
