TransactionAmount,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,AnomalyScore,Actual,Predicted,Probability
1.3978171223935068,1,31,101,316,70,1,-0.2627497469009318,0,0.062283038015191215,3,2.484611458519913,-0.0008819255783190094,1,1,0.81
0.24432724550535148,1,41,215,350,81,1,0.5242686586021743,0,-1.5102726147952634,1,-1.098566832733654,0.05952522989739217,0,0,0.0
-0.8802474436405602,1,21,208,141,60,1,0.8053466605675694,2,0.5197537733782326,1,-1.01546011283303,0.11946040892764642,0,0,0.0
-0.6864745741261877,0,1,490,252,62,1,1.8172274676429916,2,-0.9241382351113667,1,0.3931696881568135,0.05320508658917167,0,0,0.0
-0.9028245866762695,1,30,155,381,79,1,-1.274630553976354,3,-0.5524432626288956,1,0.9218753948296989,0.09327513813232402,0,0,0.0
1.5860056606259054,1,31,631,227,4,2,0.6929154597814113,1,-0.02349272486537904,1,0.27322094628191823,0.055597622059848306,0,0,0.0
0.2538514424157113,1,37,359,75,19,1,1.2550714637122016,2,0.333906287136997,1,-0.41792656581792587,0.10215142311042413,0,0,0.0
-0.24051604469397664,1,1,202,584,9,2,-1.49949295554867,3,-0.7811786303104162,1,-1.1187249492874658,0.041114392808025535,0,0,0.02
-0.38026136554778234,1,42,147,459,36,2,0.7491310601744904,0,-1.5245685752753584,1,-0.9244691130541347,0.05522197504885029,0,0,0.0
0.6528399216173346,1,21,251,540,97,1,-0.09410294572169475,1,0.6913052991393731,1,0.5017189151247836,0.0783126752453917,0,0,0.0
0.8164642541492728,1,19,566,17,96,2,-0.09410294572169475,1,-1.395904930954503,1,1.160929324732351,0.027030586440858317,0,0,0.0
0.10996069772682084,0,35,270,131,87,2,-1.0497681524040379,3,-0.7668826698303213,1,-0.8826914036763924,0.05460877290160793,0,0,0.0
0.22079083083838297,0,30,143,459,58,1,0.7491310601744904,0,1.1201841135422244,2,0.8480605872148819,0.02930249309394639,0,0,0.09
-0.8570878856858721,1,36,243,425,11,0,1.0864246625329645,0,-1.3101291680739329,1,0.8048931933837988,0.06685734458169762,0,0,0.0
2.530477101002889,1,29,127,579,66,2,-1.105983752797117,3,0.0908749589753813,1,-1.1889245261288313,0.029264816483984046,0,0,0.01
-0.949177962286762,1,13,336,215,54,1,0.35562185742293734,1,-0.681106906949751,1,0.05454307237686771,0.13951052730849278,0,0,0.0
0.609021763889456,1,31,523,89,17,0,-0.6000433492594058,1,-0.20934021110661458,1,-0.798351402923265,0.0998760770828166,0,0,0.0
1.962519775895169,1,20,412,229,36,1,-0.8811213512248008,0,-0.9241382351113667,1,1.282221599178373,0.0852411418833533,0,0,0.0
1.2135684497894943,1,16,272,105,93,0,-1.330846154369433,3,0.662713378179183,1,-0.8490748854702073,0.06299459470910096,0,0,0.01
-0.6819865532799391,1,10,664,62,84,1,1.3675026644983594,2,0.662713378179183,1,-0.39729154648123316,0.07158478349917052,0,0,0.0
-0.9034412612963647,1,26,571,110,78,1,-1.0497681524040379,3,0.8199689434602284,1,-0.9408709791943961,0.09358994166114826,0,0,0.0
-0.9182071924775342,1,7,224,221,65,1,0.5242686586021743,1,0.019395156574906088,1,0.8284152693523399,0.12242597141551126,0,0,0.0
1.128193274607419,1,6,666,476,16,0,-1.218414953583275,3,0.37679416857728215,1,-1.1607693139846686,0.0445996671014951,0,0,0.0
1.6829948744864411,1,31,387,417,54,2,0.7491310601744904,2,1.5919508093853607,1,-0.8206248140785644,0.08052662458883919,0,0,0.0
-0.44216864546512163,1,37,584,165,99,0,1.4799338652845175,2,-0.1092684877459493,1,0.2174976764950964,0.061465846707879246,0,0,0.0
-0.564441518749562,1,28,238,132,59,0,-1.330846154369433,3,0.333906287136997,1,-1.1003565001661852,0.10422764596357414,0,0,0.0
1.1841051068293882,1,1,242,223,72,0,1.0864246625329645,0,-0.38089173686775507,1,-1.0457101076310298,0.04647159927981703,0,0,0.0
-0.007173220390159255,1,23,430,103,94,0,0.8053466605675694,2,-1.1957614842331725,1,0.29905318035462936,0.0840446898701433,0,0,0.0
-0.27974340247225743,0,41,36,464,20,2,-1.274630553976354,3,0.2910184056967119,1,-0.8390958229380989,0.02879938833488216,0,0,0.0
1.4223128086917345,1,30,556,472,73,1,-0.03788734532861574,0,-1.353017049514218,1,0.7722125327891809,0.07250498100945241,0,0,0.0
0.3177800446989184,0,29,266,12,18,0,1.0864246625329645,0,-0.8383624722307964,1,0.5080750549030715,0.039312907972870126,0,0,0.0
-0.55693864420507,1,37,28,520,96,0,-1.218414953583275,3,0.8628568249005136,1,-0.9836255700790073,0.03805443480035331,0,0,0.0
-0.35648513297299905,1,28,148,285,87,1,1.9858742688222286,2,2.1066053866687824,1,-0.5601794867695967,0.06273091105660311,0,0,0.0
2.224640749136764,1,5,18,389,17,1,0.4680530582090954,2,1.8778700189872617,1,0.11917621942450057,0.016260029248822527,0,0,0.01
0.5616063375443547,0,10,650,477,67,1,-1.162199353190196,3,-1.0813938003924122,1,-0.7997410873766058,0.03079162974381655,0,0,0.0
-0.7684922985988553,1,4,135,320,95,1,-1.330846154369433,3,-1.4102008914345983,1,-0.9704440797199196,0.07148715650192833,0,0,0.0
0.4300148255562529,1,8,111,497,54,0,0.8615622609606484,1,-1.038505918952127,1,-1.205467411909192,0.080576952285912,0,0,0.0
-0.7160064364885267,0,33,388,213,53,1,-0.9373369516178799,3,-0.20934021110661458,1,-1.2480835471471603,0.09186584166726486,0,0,0.0
0.17508838954910194,0,14,171,120,66,1,1.3675026644983594,2,0.41968205001756725,1,-0.6842588221026696,0.0886473528548462,0,0,0.0
-0.6799994906151876,1,30,190,428,14,2,0.5804842589952534,2,-1.5388645357554536,1,0.07706519089743294,0.09628969692027134,0,0,0.0
-0.3720732969809621,1,28,534,301,64,1,0.7491310601744904,1,-0.39518769734785014,1,0.5643444552960956,0.12377388580748044,0,0,0.0
3.8339902090797713,1,26,403,357,14,0,0.07454385545754227,1,-0.8812503536710816,1,-0.35218320960369415,0.05013897430517733,0,0,0.0
0.037981065681259245,1,25,376,557,63,2,0.4680530582090954,0,0.7198972200995631,1,1.2507306315475009,0.08129671354319035,0,0,0.0
-0.44850669017165606,1,23,128,250,7,0,0.6929154597814113,2,0.2767224452166169,1,0.006893817984087222,0.11937032467634229,0,0,0.0
0.7112184523196845,1,18,640,488,22,0,-0.8249057508317219,0,0.11946687993557138,5,0.05445333260589565,-0.02646172796617352,1,1,0.95
1.2226815302864573,1,8,269,138,46,1,-1.443277355155591,3,-0.08067656678575921,1,0.42616315595310605,0.07424809429661683,0,0,0.0
1.7073877816813197,1,33,275,465,13,2,1.1426402629260435,2,-0.009196764385283997,1,0.09083639975148071,0.08104994290357487,0,0,0.0
-0.7859304864671042,0,14,572,93,25,2,-0.2627497469009318,0,0.9915204692213689,1,1.2257932311910553,0.05141302403887604,0,0,0.0
-0.5844491842015411,0,26,23,153,14,1,-1.443277355155591,3,-0.7382907488701311,5,-1.2007547919364234,-0.030310597325402422,1,1,0.93
-0.9899127469141646,1,19,299,301,36,2,0.1869750562437003,0,2.1923811495493526,1,1.4522579532230362,0.0627640722035685,0,0,0.01
-0.7949065281596016,1,24,629,0,38,2,-0.20653414650785276,1,-0.5381473021488006,1,0.6152269054373315,0.06922776162529132,0,0,0.0
-0.4467251857136032,1,35,1,469,35,1,-0.8249057508317219,0,-0.5095553811886104,1,1.5913494702430293,0.0779255783303523,0,0,0.0
-0.60188737206979,1,6,257,96,14,1,0.8615622609606484,0,0.19094668233604659,1,2.4092556908378304,0.06920515365319113,0,0,0.02
-0.5482366801215037,1,21,212,419,66,2,0.5242686586021743,1,-0.7096988279099411,1,-0.0027262854641322133,0.12316281014790204,0,0,0.0
1.2416614047049441,1,26,447,525,52,1,-1.387061754762512,3,-0.5095553811886104,1,-1.2050443529888943,0.08647999209690344,0,0,0.0
-0.87377236012956,1,39,33,420,12,1,0.4680530582090954,1,-1.295833207593838,1,0.5710339142237089,0.08579337071143217,0,0,0.0
-0.24109845961295542,1,12,338,287,73,0,0.4680530582090954,0,1.4346952441043153,1,-1.0977694307687296,0.07783486657607308,0,0,0.0
-0.796550993813189,0,39,419,123,65,2,-0.03788734532861574,1,0.5626416548185177,1,1.091388694209267,0.07412451267862874,0,0,0.0
0.5464292899497885,0,26,270,328,32,2,0.5804842589952534,1,-0.8097705512706064,1,0.8862487057537365,0.08822804506805787,0,0,0.0
0.2724544601219179,1,15,310,40,48,0,-0.6000433492594058,1,-0.8383624722307964,1,-1.0967822932880353,0.09822344912326825,0,0,0.0
0.42031933014031087,1,42,657,31,1,1,-0.5438277488663268,0,0.34820224761709206,1,0.882787314587666,0.02570746181178285,0,0,0.0
-0.7664367165318712,1,5,593,118,14,2,-0.31896534729401077,0,-1.2243534051933627,1,0.34873055357138144,0.07057001070282726,0,0,0.0
3.375492629038956,1,2,373,491,69,1,-1.443277355155591,3,-0.7382907488701311,1,-0.8418418599298482,0.04319573174465663,0,0,0.03
1.6206764781557048,1,17,117,179,15,2,-0.7686901504386429,0,0.24813052425642676,1,0.5344636755558102,0.08553131297678462,0,0,0.0
-0.6550584282024468,1,41,469,333,2,2,-0.4313965480801688,0,2.3067488333901127,1,1.101667743975768,0.02274260611891843,0,0,0.05
-0.9188923864998623,0,3,52,109,63,1,-0.9373369516178799,3,-0.8097705512706064,1,-0.8848323382124433,0.05329592748167766,0,0,0.01
0.1800217865098639,0,20,178,180,47,2,1.7047962668568335,2,-1.1671695632729824,1,-0.6951122064033928,0.07292333865048384,0,0,0.0
-0.45789384827755036,0,41,340,154,40,1,0.41183745781601633,2,-0.666810946469656,1,0.21616183590433882,0.09923282577254261,0,0,0.0
-0.6035318377233773,0,34,238,215,61,1,0.41183745781601633,1,1.7635023351465013,1,0.5771490386170999,0.08073081471701626,0,0,0.0
0.18111809694558875,1,26,78,151,22,1,0.35562185742293734,2,0.648417417699088,1,0.185909277112883,0.11788722168143861,0,0,0.0
-0.26442931607322556,0,12,557,90,58,2,-1.0497681524040379,1,0.5054578128981375,1,0.0006863898262675042,0.06929356077161641,0,0,0.01
-0.660539980381071,1,10,514,535,38,0,1.4237182648914386,0,1.4775831255446004,1,-0.9646033026263577,0.04429984166146772,0,0,0.0
-0.6149403181951394,1,22,22,33,70,2,0.5242686586021743,1,0.677009338659278,1,-1.0816572958890356,0.06178960983074511,0,0,0.0
-0.7297445766362041,0,19,543,150,3,1,1.2550714637122016,0,-1.5674564567156437,1,0.14224959653818087,0.031164862991344355,0,0,0.0
-0.8336885098233693,1,41,341,457,41,2,1.3112870641052805,0,-1.1814655237530776,1,2.479132204503696,0.03873986266260343,0,0,0.01
-0.40670985480964505,0,9,99,413,25,1,1.7610118672499127,2,-0.38089173686775507,4,-0.10410145874123908,-0.009120378126609596,1,1,0.94
0.10896716639444509,1,10,672,15,16,2,-0.6000433492594058,0,-0.7382907488701311,1,1.1470709401007873,0.03950178249304537,0,0,0.0
1.6183468184797896,1,36,378,369,57,1,-1.274630553976354,3,-1.3816089704744081,1,-0.9921046964391517,0.07671573167387802,0,0,0.0
-0.4197628009349944,1,7,364,134,90,1,-1.0497681524040379,3,0.7056012596194681,1,-1.0445845145036927,0.09484666113756585,0,0,0.0
-0.4194887233260632,1,11,354,173,89,0,-0.9935525520109589,3,-1.2529453261535526,1,-0.8721815944988198,0.09051020475192356,0,0,0.0
0.1527168047200912,0,27,515,569,32,1,-1.330846154369433,3,1.8206861770668814,1,-1.1928910240058024,0.018743531172233152,0,0,0.06
-0.15116674418239892,1,1,373,543,76,1,-1.387061754762512,3,1.692022532746026,1,-1.2547653140944044,0.03936662336358887,0,0,0.0
-0.10628653571991167,0,4,57,113,25,2,-0.31896534729401077,1,-0.33800385542746997,1,0.5297664395437797,0.0652303299140855,0,0,0.01
0.14305556900526573,0,4,97,288,83,0,1.8734430680360705,2,-0.7096988279099411,1,-0.02861492739288304,0.03209513751270454,0,0,0.0
1.224976930261256,1,39,606,28,82,0,-1.0497681524040379,1,2.0637175052284973,1,0.12131202597363885,0.02056097584762795,0,0,0.01
-0.877335369045666,1,31,668,173,83,2,-0.9373369516178799,3,-1.0242099584720321,1,-1.1550028927013407,0.06464547968391188,0,0,0.0
-0.950274272722487,1,17,121,212,2,0,-0.09410294572169475,1,0.2624264847365218,1,0.10282050516645352,0.10215586289147632,0,0,0.0
-0.8468784947531842,1,35,548,432,78,1,-0.4876121484732478,0,-0.5095553811886104,1,-0.8813196671772459,0.09298085096019443,0,0,0.0
-0.7664367165318712,1,20,390,93,8,1,0.4680530582090954,2,0.1623547613758565,1,-0.2714635676109307,0.11504931393347145,0,0,0.0
-0.6201477927648326,1,33,626,299,37,1,-0.09410294572169475,1,1.8206861770668814,1,-0.6393479127212693,0.09443749769625437,0,0,0.0
-0.4763255674781749,1,34,26,350,86,0,-0.6562589496524849,0,-0.2808200135070898,1,0.07356277583606093,0.07492921471875136,0,0,0.0
-0.8276245427257659,1,22,440,543,2,2,-0.9935525520109589,3,0.319610326656902,1,-0.401593927500986,0.0768969967439544,0,0,0.0
-0.34295255103202,0,14,629,202,6,2,0.4680530582090954,2,-1.2815372471137427,1,-0.02794059711386336,0.04898472367149631,0,0,0.02
0.26577381840421943,1,13,220,38,52,0,0.35562185742293734,1,-0.7668826698303213,2,0.09768739026684396,0.07033426539405813,0,0,0.0
1.182255082969102,1,14,261,468,33,1,0.2994062570298583,0,-0.36659577638766006,1,0.8582088733151092,0.11161284081513573,0,0,0.0
-0.7508142928227917,0,38,460,403,32,2,0.41183745781601633,2,2.4640043986711584,1,0.45037494616140494,0.019605446009272276,0,0,0.03
-0.5408708443814771,1,22,499,357,32,1,0.2431906566367793,1,1.1630719949825095,1,-0.014223232122398906,0.12245226800398351,0,0,0.0
-0.606306873513806,1,33,23,94,86,0,-1.218414953583275,3,-0.4952594207085154,1,1.0936014205620959,0.03835273695802455,0,0,0.01
-0.057123864617874026,1,31,309,70,47,2,-0.20653414650785276,0,0.6913052991393731,1,0.047317738816877807,0.08778339100490079,0,0,0.0
0.2310687411733037,1,41,226,557,2,1,-1.274630553976354,3,-0.36659577638766006,1,-1.0872391096435063,0.07241927205737225,0,0,0.0
-0.7491698271692042,0,17,116,144,74,2,0.8053466605675694,1,-0.35229981590756504,1,0.13090648948729494,0.07961894376489498,0,0,0.0
1.4792866916483118,1,20,428,591,92,0,1.3112870641052805,0,-0.42377961830804023,1,1.0290195533835897,0.049619835903095266,0,0,0.04
-0.23047795226687068,1,19,264,448,14,1,-0.5438277488663268,1,-0.9098422746312717,1,-1.1083741077041869,0.121852398490089,0,0,0.0
0.08337516966049253,1,26,82,437,91,0,0.018328255064463266,1,-1.5388645357554536,1,-0.1850108362497723,0.07788400423686692,0,0,0.0
-0.9194405417177247,1,35,417,433,67,0,-1.162199353190196,3,0.44827397097775734,1,-0.8883911611298551,0.09839165523264787,0,0,0.0
0.07391949215236548,1,40,429,512,87,2,1.5923650660706756,2,-0.5524432626288956,1,0.35569179580536775,0.07146743790580129,0,0,0.0
-0.8264939725889248,1,5,259,199,32,0,-0.03788734532861574,0,-0.6382190255094659,1,-0.00476209626847305,0.10648418554134909,0,0,0.0
-0.531072569862186,1,35,627,109,47,0,-0.6562589496524849,1,0.3624982080971871,1,0.699951505208911,0.09221299287894613,0,0,0.0
2.4774430836746983,1,13,656,199,86,0,-0.9373369516178799,3,-0.46666749974832533,1,-1.0242366624341113,0.030340729158793933,0,0,0.0
0.4118229242634432,0,30,610,451,65,1,-0.9935525520109589,3,0.14805880089576146,1,-0.9218794796632228,0.06590849285951461,0,0,0.0
1.7918722046343682,0,14,602,442,83,1,0.9177778613537274,0,0.5483456943384226,1,0.23345084378049683,0.039119097034064354,0,0,0.0
-0.47683946299492097,1,34,120,253,12,1,-0.9373369516178799,3,-1.4816806938350733,1,-0.9235870993051509,0.09158040047599308,0,0,0.01
-0.6728734727829759,0,10,507,534,32,2,1.0864246625329645,0,-0.6382190255094659,1,2.3781416302450418,0.022331593401762606,0,0,0.05
1.8142095297622627,1,12,625,343,17,1,-0.4876121484732478,1,2.078013465708592,4,1.2014634972837641,-0.03938000042769585,1,1,0.96
-0.4243193411834759,1,15,125,181,73,2,1.9858742688222286,2,-0.7954745907905113,1,-0.05150626097116235,0.0882810123119328,0,0,0.01
0.9261295574228772,1,8,346,338,41,2,0.4680530582090954,2,-1.5102726147952634,1,-0.3422502989538001,0.0833364121830053,0,0,0.0
-0.12663679818305473,1,13,547,406,4,1,-0.4313965480801688,1,0.319610326656902,1,0.6205959077349251,0.10915964354685981,0,0,0.0
-0.7985723161790567,1,10,75,232,61,0,1.6485806664637546,2,1.5776548489052657,1,-0.9648468820047109,0.056869984420696795,0,0,0.0
0.3792076888006279,0,26,618,118,27,1,-1.330846154369433,3,0.07657899849528625,3,-0.99778650593842,0.006821264404076599,0,0,0.09
-0.8445830947783852,1,9,112,186,16,1,1.0302090621398854,2,0.19094668233604659,1,-0.21079691844026907,0.1152191379644183,0,0,0.0
-0.10005127011672645,1,35,218,540,20,2,-0.8811213512248008,0,0.8199689434602284,1,1.1012677609965777,0.06326814106971734,0,0,0.0
1.2712960461706322,1,11,662,243,18,2,-0.03788734532861574,0,0.333906287136997,4,2.1364493510758065,-0.0421389787513049,1,1,0.95
-0.46580783923543934,1,38,606,400,76,2,0.07454385545754227,0,2.2352690309896377,1,1.0697152575227533,0.03413320322485769,0,0,0.0
-1.0053296124165458,0,29,208,197,18,1,0.8615622609606484,2,-0.009196764385283997,1,0.23154323264897342,0.09618453100443863,0,0,0.0
-0.7796267014616861,1,26,4,276,72,1,1.0302090621398854,2,-1.009913997991937,1,0.5681827535002494,0.1002403642620584,0,0,0.0
-0.5918492796426841,1,21,620,232,50,2,0.41183745781601633,2,-0.5810351835890857,1,0.40959206624472566,0.11231667624592312,0,0,0.0
-0.35552586134173975,1,18,514,170,41,1,-0.4313965480801688,1,0.8056729829801335,1,-0.3147386491671807,0.12305829612897046,0,0,0.0
-0.8852151003024387,1,24,58,20,92,0,1.1988558633191224,0,1.7920942561066913,4,1.09515007260973,-0.04316045405033753,1,1,0.96
1.1870514411253987,1,1,362,473,17,2,-1.162199353190196,3,-0.9241382351113667,1,-0.8034742618490492,0.05784623001943501,0,0,0.0
1.6976922862653776,1,22,501,220,34,2,1.3112870641052805,0,-0.6239230650293708,1,2.121667928799958,0.05100172590489127,0,0,0.0
-0.28354622929617807,0,40,222,316,8,0,-1.218414953583275,3,-0.8097705512706064,1,-1.057035266727721,0.040576320210850114,0,0,0.0
-0.24013918798169617,1,34,221,93,54,2,-0.6000433492594058,0,2.249564991469733,1,1.6386602774995718,0.03639134371858521,0,0,0.03
-0.6326183239712031,0,35,258,119,90,2,1.5923650660706756,2,-1.2672412866336478,1,-0.3349762495181393,0.0367317281026045,0,0,0.0
-0.49112575836046074,1,23,127,357,48,0,0.9177778613537274,2,-0.5381473021488006,1,0.2551806883230503,0.12370466605729552,0,0,0.0
-0.12488955342611824,1,35,212,245,39,0,-0.15031854611477377,1,0.6055295362588028,1,0.25275258651988824,0.1226916787166536,0,0,0.0
-0.7201861200247278,1,1,344,385,53,1,-1.330846154369433,3,1.8921659794673567,1,-0.9254254826133528,0.07809807571573546,0,0,0.02
1.5777490726568526,1,37,398,230,27,0,1.3675026644983594,2,-0.42377961830804023,1,0.2693082922675304,0.08045229994775827,0,0,0.0
-0.6640687295960606,1,18,647,530,84,2,-0.9373369516178799,1,0.977224508741274,1,1.1568320631891058,0.05387513094850427,0,0,0.0
-0.8362237277059831,1,27,651,101,29,2,0.6366998593883324,2,0.648417417699088,1,0.16901768822245908,0.08718655156998695,0,0,0.0
-0.9620253502054129,0,11,306,314,22,2,-0.8249057508317219,0,0.37679416857728215,1,-1.1740918239838554,0.0701377203287582,0,0,0.0
0.10533563807610642,0,36,239,22,13,2,-0.15031854611477377,1,-1.2672412866336478,1,-0.5830144124918366,0.04913392133855776,0,0,0.01
-0.9194405417177247,1,11,640,352,55,0,-0.9935525520109589,1,-0.7239947883900362,1,0.687531520906359,0.08964695759297897,0,0,0.0
1.2209342855295207,1,24,449,117,66,2,-0.4313965480801688,1,-0.2808200135070898,1,-0.31476941708865686,0.1035799042557729,0,0,0.0
-0.6054846406870122,1,7,34,239,80,2,-0.6562589496524849,0,0.6055295362588028,4,2.167158300702493,-0.04858516672917523,1,1,0.98
0.596962349096482,1,33,159,104,79,0,-1.49949295554867,3,0.2624264847365218,1,-1.0435384051735026,0.07181796885360242,0,0,0.0
-0.5661887635064986,0,31,422,561,3,0,-0.5438277488663268,1,-1.038505918952127,1,0.600907001983625,0.037162003488144246,0,0,0.0
-0.7658885613140086,1,22,101,251,93,2,-1.49949295554867,3,-0.7668826698303213,1,-0.8779300678279532,0.06692926053637072,0,0,0.0
-0.34401460176662846,1,40,41,258,10,2,-0.9373369516178799,1,0.21953860329623667,1,-0.5126404840954394,0.09539195085877339,0,0,0.0
1.5742545831429795,1,1,647,111,70,1,1.1426402629260435,0,1.1916639159426996,1,1.3945373325337187,0.018417293969123172,0,0,0.0
-0.8865854883470947,0,41,277,71,0,2,-1.105983752797117,3,0.3624982080971871,1,-0.8960395536101426,0.01821345761581805,0,0,0.03
-0.03022999924149819,1,20,407,582,24,0,0.5804842589952534,1,-0.1378604087061394,1,0.9543714478954598,0.08962772470583102,0,0,0.0
-0.9325962669464233,1,21,216,305,23,1,0.6929154597814113,1,-0.7668826698303213,1,0.8978456481568006,0.13143019817137125,0,0,0.0
0.31308646564597126,1,14,531,528,4,0,-1.218414953583275,3,0.5054578128981375,1,-0.844680200686026,0.07049776184223838,0,0,0.0
-0.38235120731588285,0,14,654,414,25,1,-0.20653414650785276,1,-0.9527301560715568,1,-1.2081160171496,0.06772152898642753,0,0,0.0
-0.9501029742169049,1,24,629,556,64,1,-1.49949295554867,3,-1.395904930954503,1,-1.1071203149040325,0.0534901112301871,0,0,0.0
-0.05818591535248251,1,23,469,245,84,0,0.1307594558506213,1,0.13376284041566644,3,0.711368968070031,0.040498678166569935,0,0,0.04
-0.9826496902774873,1,16,247,410,95,0,-0.7686901504386429,0,0.8342649039403235,1,1.4334382412534383,0.056881097446441875,0,0,0.0
